,record_id,title,year,popularity,homepage,type,action,comedy,fantasy,horror,non-fiction,romance
3005,3005,Still Alice,2014,7.5,https://www.google.com/,M,0,0,1,0,0,0
3006,3006,The Egyptian,2054,6,https://www.google.com/,M,0,0,1,0,1,0
3007,3007,Nighthawks,1981,6.4,https://www.google.com/,M,1,0,0,1,0,0
3008,3008,Friday the 13th Part VIII: Jason Takes Manhattan,1989,4.8,https://www.google.com/,M,1,0,0,1,0,0
3009,3009,My Big Fat Greek Wedding,2002,6.2,https://www.google.com/,M,0,1,1,0,0,1
3010,3010,Spring Breakers,2013,5,http://www.springbreakersmovie.com/,M,0,0,1,1,0,0
3011,3011,Halloween: The Curse of Michael Myers,1995,5,https://www.google.com/,M,1,0,0,1,0,0
3012,3012,Y Tu MamÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Â ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢ÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€¦Ã‚Â¡ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â¡ TambiÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Â ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢ÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€¦Ã‚Â¡ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â©n,2001,7.3,https://www.google.com/,M,0,0,1,0,0,1
3013,3013,Shaun of the Dead,2004,7.5,https://www.google.com/,M,0,1,0,1,0,0
3014,3014,The Haunting of Molly Hartley,2008,4.3,http://www.mylifetime.com/movies/the-haunting-of-molly-hartley,M,0,0,1,1,0,0
3015,3015,Lone Star,1996,6.9,https://www.google.com/,M,0,0,1,1,0,1
3016,3016,Halloween 4: The Return of Michael Myers,1988,5.9,https://www.google.com/,M,1,0,0,1,0,0
3017,3017,April Fool's Day,1986,5.8,https://www.google.com/,M,0,0,0,1,0,0
3018,3018,Diner,1982,6.9,https://www.google.com/,M,0,1,1,0,0,0
3019,3019,Lone Wolf McQuade,1983,5.5,https://www.google.com/,M,1,0,1,1,0,1
3020,3020,Apollo 18,2011,5,http://apollo18movie.net/,M,1,0,1,1,0,0
3021,3021,Sunshine Cleaning,2008,6.5,http://www.sunshinecleaning-themovie.com,M,0,1,1,0,0,0
3022,3022,The Beastmaster,1982,6,https://www.google.com/,M,1,0,1,0,0,0
3023,3023,Solomon and Sheba,2059,5.4,https://www.google.com/,M,0,0,1,0,1,1
3024,3024,Fifty Shades of Black,2016,4.3,http://50shadesofblackmovie.com/,M,0,1,0,0,0,1
3025,3025,Not Easily Broken,2009,6.3,http://www.sonypictures.com/movies/noteasilybroken/site/,M,0,0,1,0,0,1
3026,3026,A Farewell to Arms,2032,6.2,https://www.google.com/,M,0,0,1,0,1,1
3027,3027,The Perfect Match,2016,5.2,https://www.google.com/,M,0,1,0,0,0,1
3028,3028,Digimon: The Movie,2000,6.2,https://www.google.com/,M,0,1,1,0,0,0
3029,3029,Saved!,2004,6.3,http://www.savedmovie.com/,M,0,1,1,0,0,0
3030,3030,The Barbarian Invasions,2003,6.7,https://www.google.com/,M,0,1,1,1,0,0
3031,3031,Robin and Marian,1976,6.6,https://www.google.com/,M,1,0,1,0,0,1
3032,3032,The Forsaken,2001,4.9,https://www.google.com/,M,1,0,0,1,0,0
3033,3033,Force 10 from Navarone,1978,6.4,https://www.google.com/,M,1,0,0,0,1,0
3034,3034,UHF,1989,6.7,https://www.google.com/,M,0,1,0,0,0,0
3035,3035,Grandma's Boy,2006,6.6,https://www.google.com/,M,0,1,0,0,0,0
3036,3036,Slums of Beverly Hills,1998,6.5,https://www.google.com/,M,0,1,1,0,0,0
3037,3037,Once Upon a Time in the West,1968,8.1,https://www.google.com/,M,1,0,0,0,0,0
3038,3038,Made,2001,6.3,https://www.google.com/,M,1,1,0,0,0,0
3039,3039,Keeping Up with the Steins,2006,5.2,https://www.google.com/,M,0,1,0,0,0,0
3040,3040,Sea Rex 3D: Journey to a Prehistoric World,2010,5.9,https://www.google.com/,M,0,0,0,0,1,0
3041,3041,The Sweet Hereafter,1997,6.8,https://www.google.com/,M,0,0,1,0,0,0
3042,3042,Of Gods and Men,2010,6.5,http://www.sonyclassics.com/ofgodsandmen/,M,0,0,1,0,1,0
3043,3043,Bottle Shock,2008,6.6,http://www.bottleshockthemovie.com/,M,0,1,1,0,0,0
3044,3044,Jekyll and Hyde ... Together Again,1982,4.6,https://www.google.com/,M,0,1,1,1,0,0
3045,3045,Heavenly Creatures,1994,7,http://www.miramax.com/movie/heavenly-creatures,M,0,0,1,0,0,0
3046,3046,90 Minutes in Heaven,2015,5.4,https://www.google.com/,M,0,0,1,0,0,0
3047,3047,Everything Must Go,2010,6,http://www.everythingmustgo-themovie.com,M,0,1,1,0,0,1
3048,3048,Zero Effect,1998,6,https://www.google.com/,M,1,1,0,1,0,0
3049,3049,The Machinist,2004,7.3,https://www.google.com/,M,1,0,1,0,0,0
3050,3050,Light Sleeper,1992,5.7,https://www.google.com/,M,0,0,1,1,0,0
3051,3051,Kill the Messenger,2014,6.6,https://www.google.com/,M,1,0,1,1,0,0
3052,3052,Rabbit Hole,2010,6.9,http://www.rabbitholefilm.com/,M,0,0,1,0,0,0
3053,3053,Party Monster,2003,5.9,https://www.google.com/,M,0,1,1,1,0,0
3054,3054,Green Room,2016,6.7,http://greenroom-movie.com/,M,1,0,0,1,0,0
3055,3055,The Oh in Ohio,2006,5.8,https://www.google.com/,M,0,1,1,0,0,1
3056,3056,Atlas Shrugged Part III: Who is John Galt?,2014,3.9,http://www.atlasshruggedmovie.com/,M,0,0,1,1,0,0
3057,3057,Bottle Rocket,1996,6.8,https://www.google.com/,M,0,1,1,1,0,0
3058,3058,Albino Alligator,1996,5.6,https://www.google.com/,M,1,0,1,1,0,0
3059,3059,"Gandhi, My Father",2007,6,http://gandhimyfather.erosentertainment.com/,M,0,0,1,0,1,0
3060,3060,Standard Operating Procedure,2008,6.6,http://www.sonyclassics.com/standardoperatingprocedure/,M,0,0,0,0,1,0
3061,3061,Out of the Blue,1980,6.5,https://www.google.com/,M,0,0,1,0,0,0
3062,3062,Tucker and Dale vs Evil,2010,7.3,https://www.google.com/,M,0,1,0,1,0,0
3063,3063,"Lovely, Still",2008,6.2,https://www.google.com/,M,0,0,1,0,0,1
3064,3064,Tycoon,2047,6.6,https://www.google.com/,M,1,0,1,0,0,1
3065,3065,Desert Blue,1999,5.5,https://www.google.com/,M,0,1,1,0,0,0
3066,3066,Decoys,2004,4.7,https://www.google.com/,M,1,0,1,1,0,0
3067,3067,Redacted,2007,6.2,https://www.google.com/,M,0,0,1,0,1,0
3068,3068,Fascination,2004,3.8,https://www.google.com/,M,1,0,0,0,0,1
3069,3069,Area 51,2015,4.2,https://www.google.com/,M,1,0,1,1,0,0
3070,3070,Sleep Tight,2011,7,http://www.mientrasduermeslapelicula.com/,M,1,0,0,0,0,0
3071,3071,The Cottage,2008,6.3,https://www.google.com/,M,1,1,0,1,0,0
3072,3072,Dead Like Me: Life After Death,2009,5.8,https://www.google.com/,M,0,1,1,0,0,0
3073,3073,Farce of the Penguins,2006,3.2,https://www.google.com/,M,0,1,0,0,1,0
3074,3074,Flying By,2009,7,https://www.google.com/,M,0,0,1,0,0,0
3075,3075,Rudderless,2014,7.4,https://www.google.com/,M,0,1,1,0,1,0
3076,3076,Henry & Me,2014,3,https://www.google.com/,M,0,1,0,0,0,0
3077,3077,Christmas Eve,2015,6.1,http://www.thestuckmovie.com/#menu,M,0,1,0,0,0,1
3078,3078,We Have Your Husband,2011,5,https://www.google.com/,M,1,0,1,1,0,0
3079,3079,Dying of the Light,2014,4.5,https://www.google.com/,M,1,0,1,0,0,0
3080,3080,Born Of War,2013,4.1,https://www.google.com/,M,1,0,0,0,1,0
3081,3081,Capricorn One,1977,6.4,https://www.google.com/,M,1,0,1,0,0,0
3082,3082,Should've Been Romeo,2012,0,http://www.romeothemovie.com/,M,0,1,1,0,0,0
3083,3083,Running Forever,2015,0,https://www.google.com/,M,0,0,0,0,0,0
3084,3084,Navy Seals vs. Zombies,2015,3.5,https://www.google.com/,M,1,0,0,1,0,0
3085,3085,I Served the King of England,2006,7,http://www.anglickykral.cz/,M,0,1,1,0,0,0
3086,3086,Soul Kitchen,2009,7.1,http://www.soul-kitchen-film.com/?l=en,M,0,1,1,0,0,0
3087,3087,Sling Blade,1996,7.4,https://www.google.com/,M,0,0,1,0,0,0
3088,3088,The Awakening,2011,6.3,https://www.google.com/,M,1,0,0,1,0,0
3089,3089,Hostel,2005,5.7,http://www.hostelfilm.com/,M,0,0,0,1,0,0
3090,3090,A Cock and Bull Story,2005,6.2,http://www.tristramshandymovie.com/,M,0,1,1,0,0,0
3091,3091,Take Shelter,2011,7.1,http://www.sonyclassics.com/takeshelter/,M,1,0,1,0,0,0
3092,3092,Lady in White,1988,6.3,https://www.google.com/,M,1,0,0,1,0,0
3093,3093,Driving Lessons,2006,6.3,https://www.google.com/,M,0,1,1,0,0,0
3094,3094,Let's Kill Ward's Wife,2014,5.5,https://www.google.com/,M,0,1,0,0,0,0
3095,3095,The Texas Chainsaw Massacre 2,1986,5.9,https://www.google.com/,M,0,0,0,1,0,0
3096,3096,Pat Garrett & Billy the Kid,1973,7.2,https://www.google.com/,M,1,0,0,0,0,0
3097,3097,Only God Forgives,2013,5.6,https://www.google.com/,M,1,0,1,1,0,0
3098,3098,Camping Sauvage,2005,4.8,https://www.google.com/,M,0,0,1,0,0,1
3099,3099,Without Men,2011,4.6,https://www.google.com/,M,0,1,0,0,0,1
3100,3100,Dear Frankie,2004,7,https://www.google.com/,M,0,0,1,0,0,0
3101,3101,All Hat,2007,1,http://allhatthemovie.com/,M,1,1,1,0,0,0
3102,3102,The Names of Love,2010,7.3,http://www.namesoflovemovie.com/,M,0,1,1,0,0,1
3103,3103,Treading Water,2013,5.6,https://www.google.com/,M,0,1,1,0,0,0
3104,3104,Savage Grace,2007,5.7,https://www.google.com/,M,0,0,1,0,0,0
3105,3105,Out of the Blue,2006,5.9,https://www.google.com/,M,0,0,1,0,0,0
3106,3106,Police Academy,1984,6.5,https://www.google.com/,M,0,1,0,1,0,0
3107,3107,The Blue Lagoon,1980,5.8,https://www.google.com/,M,1,0,1,0,0,1
3108,3108,Four Weddings and a Funeral,1994,6.6,http://workingtitlefilms.com/film.php?filmID=59,M,0,1,1,0,0,1
3109,3109,Fast Times at Ridgemont High,1982,7,https://www.google.com/,M,0,1,0,0,0,0
3110,3110,Moby Dick,2056,6.9,https://www.google.com/,M,1,0,1,0,0,0
3111,3111,25th Hour,2002,7.2,https://www.google.com/,M,0,0,1,1,0,0
3112,3112,Bound,1996,6.9,https://www.google.com/,M,1,0,1,1,0,1
3113,3113,Requiem for a Dream,2000,7.9,http://www.requiemforadream.com/,M,0,0,1,1,0,0
3114,3114,State Fair,2045,6.2,https://www.google.com/,M,0,0,0,0,1,1
3115,3115,Tango,1998,6.8,https://www.google.com/,M,0,0,1,0,0,1
3116,3116,Salvador,1986,7,https://www.google.com/,M,0,0,1,0,0,0
3117,3117,Moms' Night Out,2014,5.5,http://www.momsnightoutmovie.com/,M,0,1,0,0,0,0
3118,3118,Donnie Darko,2001,7.7,https://www.google.com/,M,0,0,1,1,0,0
3119,3119,Saving Private Perez,2011,6.1,http://www.privateperez.com/,M,1,1,0,0,0,0
3120,3120,Character,1997,7.7,https://www.google.com/,M,0,0,1,0,1,0
3121,3121,Spun,2002,6.6,https://www.google.com/,M,0,1,1,1,0,0
3122,3122,Life During Wartime,2009,6.3,http://www.ifcfilms.com/films/life-during-wartime-2,M,0,1,1,0,0,0
3123,3123,Sympathy for Lady Vengeance,2005,7.4,http://www.lady-vengeance.de/,M,1,0,1,0,0,0
3124,3124,Mozart's Sister,2010,6.2,https://www.google.com/,M,0,0,1,0,0,0
3125,3125,Mean Machine,2001,6,https://www.google.com/,M,0,1,1,0,0,0
3126,3126,Exiled,2006,7,https://www.google.com/,M,1,0,0,1,0,0
3127,3127,Blackthorn,2011,6.6,http://www.blackthornmovie.com/,M,1,0,0,0,0,0
3128,3128,Lilya 4-ever,2002,7.7,https://www.google.com/,M,0,0,1,1,0,0
3129,3129,After.Life,2010,5.4,http://www.afterlifethefilm.com/,M,1,0,1,1,0,0
3130,3130,Fugly,2014,5.3,https://www.google.com/,M,1,1,1,0,0,0
3131,3131,One Flew Over the Cuckoo's Nest,1975,8.2,https://www.google.com/,M,0,0,1,0,0,0
3132,3132,R.L. Stine's Monsterville: The Cabinet of Souls,2015,6.9,https://www.google.com/,M,0,1,0,1,0,0
3133,3133,Silent Movie,1976,6.7,https://www.google.com/,M,0,1,0,0,0,0
3134,3134,Airlift,2016,7.3,https://www.google.com/,M,1,0,1,0,1,0
3135,3135,Anne of Green Gables,1985,8.2,http://www.anneofgreengables.com/,M,0,0,1,0,0,0
3136,3136,Falcon Rising,2014,5.5,https://www.google.com/,M,1,0,0,0,0,0
3137,3137,The Sweeney,2012,5.7,https://www.google.com/,M,1,0,1,1,0,0
3138,3138,Sexy Beast,2000,7,https://www.google.com/,M,1,0,1,1,0,0
3139,3139,Easy Money,2010,6.5,http://www.filmensnabbacash.se/,M,1,0,1,1,0,0
3140,3140,Whale Rider,2003,7.1,http://www.whaleriderthemovie.com/,M,0,0,1,0,0,0
3141,3141,Paa,2009,6.6,http://www.paathefilm.com/,M,0,0,1,0,0,0
3142,3142,Cargo,2009,5.9,http://www.cargoderfilm.ch http://cargothemovie.com,M,1,0,1,1,0,0
3143,3143,High School Musical,2006,6.1,http://tv.disney.go.com/disneychannel/originalmovies/highschoolmusical/index.html,M,0,1,1,0,1,0
3144,3144,Love and Death on Long Island,1997,6.9,https://www.google.com/,M,0,0,1,0,0,1
3145,3145,Night Watch,2004,6.3,https://www.google.com/,M,1,0,1,0,0,0
3146,3146,The Crying Game,1992,6.9,http://www.miramax.com/movie/the-crying-game/,M,1,0,1,1,0,1
3147,3147,Porky's,1981,6.1,https://www.google.com/,M,0,1,0,0,0,0
3148,3148,Survival of the Dead,2010,4.6,http://magnetreleasing.com/survivalofthedead/,M,0,0,1,1,0,0
3149,3149,Night of the Living Dead,1968,7.5,https://www.google.com/,M,0,0,0,1,0,0
3150,3150,Lost in Translation,2003,7.3,https://www.google.com/,M,0,0,1,0,0,0
3151,3151,Annie Hall,1977,7.8,https://www.google.com/,M,0,1,1,0,0,1
3152,3152,The Greatest Show on Earth,2052,6.6,https://www.google.com/,M,1,0,1,0,0,1
3153,3153,Monster's Ball,2001,6.5,https://www.google.com/,M,0,0,1,0,0,1
3154,3154,Maggie,2015,5.2,http://www.maggiethefilm.com/,M,0,0,0,1,0,0
3155,3155,Leaving Las Vegas,1995,7.1,http://www.mgm.com/title_title.do?title_star=LEAVINGL,M,0,0,1,0,0,1
3156,3156,Hansel and Gretel Get Baked,2013,4.8,https://www.facebook.com/HanselGretelGetBaked,M,0,1,0,1,0,0
3157,3157,The Front Page,1974,6.9,https://www.google.com/,M,0,1,1,0,0,1
3158,3158,Trapeze,2056,6.4,https://www.google.com/,M,0,0,1,0,0,0
3159,3159,The Kids Are All Right,2010,6.5,http://filminfocus.com/focusfeatures/film/the_kids_are_all_right/,M,0,1,1,0,0,0
3160,3160,They Live,1988,7.1,http://www.theofficialjohncarpenter.com/they-live/,M,1,0,1,1,0,0
3161,3161,The Great Escape,2063,7.8,https://www.google.com/,M,1,0,1,0,1,0
3162,3162,What the #$*! Do We (K)now!?,2004,5.8,https://www.google.com/,M,0,0,0,0,1,0
3163,3163,The Last Exorcism Part II,2013,4.4,https://www.google.com/,M,1,0,0,1,0,0
3164,3164,Scoop,2006,6.4,http://www.scoopmovie.net/,M,0,1,0,1,0,0
3165,3165,The Wash,2001,5.3,https://www.google.com/,M,1,1,0,0,0,0
3166,3166,3 Strikes,2000,5.9,https://www.google.com/,M,1,1,0,0,0,1
3167,3167,The Cooler,2003,6.7,https://www.google.com/,M,0,0,1,0,0,1
3168,3168,The Misfits,2061,6.8,https://www.google.com/,M,1,0,1,0,0,1
3169,3169,The Night Listener,2006,5.5,https://www.google.com/,M,1,0,1,0,0,0
3170,3170,The Jerky Boys,1995,4.8,https://www.google.com/,M,0,1,0,1,0,0
3171,3171,The Orphanage,2007,7.1,https://www.google.com/,M,1,0,1,1,0,0
3172,3172,A Haunted House 2,2014,5.4,https://www.google.com/,M,0,1,0,1,0,0
3173,3173,The Rules of Attraction,2002,6.3,https://www.google.com/,M,0,1,1,0,0,1
3174,3174,Topaz,1969,6.1,https://www.google.com/,M,1,0,1,1,0,0
3175,3175,Let's Go to Prison,2006,5.5,https://www.google.com/,M,0,1,0,1,0,0
3176,3176,Four Rooms,1995,6.5,https://www.google.com/,M,0,1,0,1,0,0
3177,3177,Secretary,2002,6.7,https://www.google.com/,M,0,1,1,0,0,1
3178,3178,The Real Cancun,2003,3.3,https://www.google.com/,M,0,0,0,0,1,0
3179,3179,Talk Radio,1988,6.7,https://www.google.com/,M,0,0,1,0,0,0
3180,3180,Waiting for Guffman,1996,7.3,https://www.google.com/,M,0,1,0,0,1,0
3181,3181,Love Stinks,1999,5.4,https://www.google.com/,M,0,1,0,0,0,1
3182,3182,You Kill Me,2007,6.2,http://www.youkillmethefilm.com/,M,1,1,0,1,0,1
3183,3183,Thumbsucker,2005,6.1,https://www.google.com/,M,0,1,1,0,0,0
3184,3184,Red State,2011,5.9,https://www.google.com/,M,1,0,0,1,0,0
3185,3185,Mirrormask,2005,6.6,https://www.google.com/,M,0,0,1,0,0,0
3186,3186,Samsara,2011,8,http://barakasamsara.com/,M,0,0,1,0,1,0
3187,3187,The Barbarians,1987,5.1,https://www.google.com/,M,1,0,1,0,0,0
3188,3188,The Art of Getting By,2011,6.5,http://www.foxsearchlight.com/theartofgettingby/,M,0,0,1,0,0,1
3189,3189,Poolhall Junkies,2002,6.5,https://www.google.com/,M,1,1,1,0,0,0
3190,3190,The Loss of Sexual Innocence,1999,5.2,https://www.google.com/,M,0,0,1,0,0,0
3191,3191,Holy Motors,2012,6.9,https://www.google.com/,M,0,0,1,0,0,0
3192,3192,Joe,2014,6.5,https://www.google.com/,M,0,0,1,0,0,0
3193,3193,Shooting Fish,1997,7,http://www.foxsearchlight.com/shootfish/,M,0,1,0,1,0,1
3194,3194,Prison,1988,6.7,https://www.google.com/,M,1,0,1,1,0,0
3195,3195,Psycho Beach Party,2000,6,https://www.google.com/,M,0,1,0,0,0,0
3196,3196,The Big Tease,1999,5.8,http://thebigtease.warnerbros.com/index.html,M,0,1,0,0,0,0
3197,3197,"Guten Tag, RamÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Â ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢ÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€¦Ã‚Â¡ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â³n",2013,8.1,https://www.google.com/,M,0,0,1,0,0,0
3198,3198,An Everlasting Piece,2000,6,https://www.google.com/,M,0,1,0,1,0,0
3199,3199,Among Giants,1998,4.5,https://www.google.com/,M,0,1,0,0,0,1
3200,3200,Adore,2013,6.1,https://www.google.com/,M,0,0,1,0,0,0
3201,3201,The Velocity of Gary,1999,4.2,https://www.google.com/,M,0,0,1,0,0,1
3202,3202,Mondays in the Sun,2002,7.1,https://www.google.com/,M,0,0,1,0,0,0
3203,3203,The Last Time I Committed Suicide,1997,6.7,https://www.google.com/,M,0,0,1,0,0,0
3204,3204,Futuro Beach,2014,6.4,https://www.google.com/,M,0,0,1,0,0,0
3205,3205,Another Happy Day,2011,6.2,https://www.google.com/,M,0,1,1,0,0,0
3206,3206,A Lonely Place to Die,2011,6.2,https://www.google.com/,M,1,0,0,1,0,0
3207,3207,Nothing,2003,5.8,https://www.google.com/,M,0,1,1,0,0,0
3208,3208,The Geographer Drank His Globe Away,2013,7.3,https://www.google.com/,M,0,0,1,0,0,0
3209,3209,1776,1972,7.1,https://www.google.com/,M,0,1,1,0,1,0
3210,3210,Inescapable,2012,5.2,https://www.google.com/,M,1,0,0,0,0,1
3211,3211,Hell's Angels,2030,6.1,https://www.google.com/,M,1,0,1,0,1,0
3212,3212,Purple Violets,2007,5.7,https://www.google.com/,M,0,1,1,0,0,1
3213,3213,The Veil,2016,4.5,http://www.blumhouse.com/tag/the-veil/,M,0,0,0,1,0,0
3214,3214,The Loved Ones,2009,6.6,http://www.thelovedonesmovie.com/,M,0,0,0,1,0,0
3215,3215,The Helpers,2012,4.1,http://thehelpers-movie.com/,M,0,0,0,1,0,0
3216,3216,How to Fall in Love,2012,5.2,https://www.google.com/,M,0,1,0,0,0,1
3217,3217,The Perfect Wave,2014,4.4,http://www.theperfectwave.co.za/,M,1,0,1,0,0,1
3218,3218,A Man for All Seasons,2066,7.5,https://www.google.com/,M,0,0,1,0,1,0
3219,3219,Network,1976,7.7,https://www.google.com/,M,0,0,1,0,0,0
3220,3220,Gone with the Wind,2039,7.7,https://www.google.com/,M,0,0,1,0,1,1
3221,3221,Desert Dancer,2014,6.5,https://www.google.com/,M,0,0,1,0,0,0
3222,3222,Major Dundee,2065,6.2,https://www.google.com/,M,1,0,0,0,1,0
3223,3223,Annie Get Your Gun,2050,7.3,https://www.google.com/,M,1,1,0,0,1,1
3224,3224,Four Lions,2010,7,http://www.four-lions.co.uk/,M,0,1,1,1,0,0
3225,3225,The House of Sand,2005,6.7,https://www.google.com/,M,0,0,1,0,0,0
3226,3226,Defendor,2009,6.5,https://www.google.com/,M,1,1,1,1,0,0
3227,3227,The Pirate,2048,6.6,https://www.google.com/,M,0,0,0,0,1,1
3228,3228,The Good Heart,2009,6,http://www.thegoodheartfilm.com/,M,0,1,1,0,0,1
3229,3229,The History Boys,2006,6.6,http://www.foxsearchlight.com/site/thehistoryboys/,M,0,1,1,0,0,0
3230,3230,Midnight Cowboy,1969,7.4,https://www.google.com/,M,0,0,1,0,0,0
3231,3231,The Full Monty,1997,6.8,https://www.google.com/,M,0,1,0,0,0,0
3232,3232,Airplane!,1980,7.1,https://www.google.com/,M,0,1,0,0,0,0
3233,3233,Chain of Command,2015,5.3,https://www.google.com/,M,1,0,0,0,0,0
3234,3234,Friday,1995,7,http://www.newline.com/properties/friday.html,M,0,1,0,0,0,0
3235,3235,Menace II Society,1993,7.2,https://www.google.com/,M,1,0,1,1,0,0
3236,3236,Creepshow 2,1987,5.9,https://www.google.com/,M,0,0,0,1,0,0
3237,3237,The Ballad of Cable Hogue,1970,6.9,https://www.google.com/,M,1,1,0,0,0,0
3238,3238,In Cold Blood,1967,7.4,https://www.google.com/,M,0,0,1,1,0,0
3239,3239,The Nun's Story,2059,7.4,https://www.google.com/,M,0,0,1,0,0,0
3240,3240,Harper,2066,6.2,https://www.google.com/,M,1,0,1,1,0,0
3241,3241,Frenzy,1972,7.1,https://www.google.com/,M,1,0,1,1,0,0
3242,3242,The Witch,2016,6.3,http://a24films.com/films/witch/,M,0,0,0,1,0,0
3243,3243,I Got the Hook Up,1998,5.4,https://www.google.com/,M,1,1,0,0,0,0
3244,3244,She's the One,1996,5.7,https://www.google.com/,M,0,1,0,0,0,1
3245,3245,Gods and Monsters,1998,6.8,http://www.godsandmonsters.net/,M,0,0,1,0,0,0
3246,3246,The Secret in Their Eyes,2009,7.8,http://www.elsecretodesusojos.com,M,0,0,1,1,0,1
3247,3247,Train,2008,4.8,https://www.google.com/,M,1,0,0,1,0,0
3248,3248,Evil Dead II,1987,7.6,https://www.google.com/,M,0,1,1,1,0,0
3249,3249,Pootie Tang,2001,5.4,https://www.google.com/,M,1,1,0,0,0,0
3250,3250,Sharknado,2013,3.8,http://www.theasylum.cc/product.php?id=230,M,0,0,0,1,0,0
3251,3251,The Other Conquest,1999,5.4,https://www.google.com/,M,0,0,1,0,0,0
3252,3252,Troll Hunter,2010,6.7,http://trolljegeren.no/,M,0,0,1,1,0,0
3253,3253,Ira & Abby,2006,5.8,https://www.google.com/,M,0,1,0,0,0,1
3254,3254,Winter Passing,2006,6.7,https://www.google.com/,M,0,1,1,0,0,0
3255,3255,D.E.B.S.,2004,5.6,https://www.google.com/,M,1,0,0,0,0,0
3256,3256,The Masked Saint,2016,2.9,http://freestylereleasing.com/the-masked-saint/,M,1,0,0,1,0,0
3257,3257,The Betrayed,2008,5.2,https://www.google.com/,M,1,0,1,1,0,0
3258,3258,Taxman,1999,2,https://www.google.com/,M,1,1,0,1,0,0
3259,3259,The Secret,2016,0,https://www.google.com/,M,0,0,1,0,0,0
3260,3260,2:13,2009,4.6,https://www.google.com/,M,1,0,0,1,0,0
3261,3261,"Batman: The Dark Knight Returns, Part 2",2013,7.9,https://www.google.com/,M,1,1,0,0,0,0
3262,3262,Time to Choose,2015,0,http://www.timetochoose.com,M,0,0,0,0,1,0
3263,3263,In the Name of the King III,2013,3.3,https://www.google.com/,M,1,0,1,0,0,0
3264,3264,Wicked Blood,2014,5.3,https://www.google.com/,M,1,0,1,0,0,0
3265,3265,Stranded,2015,5,https://www.google.com/,M,0,0,1,0,0,0
3266,3266,Lords of London,2014,3.6,https://www.google.com/,M,1,0,0,1,0,0
3267,3267,High Anxiety,1977,6.5,https://www.google.com/,M,0,1,0,0,1,0
3268,3268,March of the Penguins,2005,6.9,http://empereur.luc-jacquet.com/index_flash.htm,M,0,0,0,0,1,0
3269,3269,Margin Call,2011,6.7,http://www.margincallmovie.com/,M,1,0,1,0,0,0
3270,3270,August,2011,6.2,http://erapfilms.com/august/,M,0,0,1,0,0,0
3271,3271,Choke,2008,6,https://www.google.com/,M,0,1,1,0,0,0
3272,3272,City of God,2002,8.1,http://cidadededeus.globo.com/,M,0,0,1,1,0,0
3273,3273,Human Traffic,1999,6.8,https://www.google.com/,M,0,1,1,0,0,0
3274,3274,To Write Love on Her Arms,2015,6.8,http://www.reneethemovie.com/,M,0,0,1,0,1,0
3275,3275,The Dead Girl,2006,6.4,https://www.google.com/,M,1,0,1,1,0,0
3276,3276,The Hunt,2012,7.9,https://www.google.com/,M,0,0,1,0,0,0
3277,3277,A Christmas Story,1983,7.4,https://www.google.com/,M,0,1,0,0,0,0
